Hogar,EXCLUIR,paraValidacion,Sector,DirCoordX,DirCoordY,MontoArr,IngresoHogar,Factor,AnosEstudio,CLASE,Sup_Prom_Constr_Hab_EOD,Calid_EOD_norm_inv,DensConstr_EOD,Dist_est_Metro_MC_KM,Dist_salida_Autop_MC_KM,Tiempo_Com_Stgo,Ingreso_Promedio_Zona_MM,Acc_Comercio_tpte_pub,Acc_Educacion_tpte_pub,Acc_Habitacion_tpte_pub,Acc_Industria_tpte_pub,Acc_Servicios_tpte_pub,Acc_Comercio_auto,Acc_Educacion_auto,Acc_Habitacion_auto,Acc_Industria_auto,Acc_Servicios_auto,CLUSTER7,CLUSTER2
101202,0,0,7,338820.0486,6268303.98,170000,731429,130.381592,11,1,43.6,0.98,0.086,19.01257748,2.010214531,94,0.498140018,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101210,0,0,7,338816.3342,6268304.361,120000,571325,83.442345,11,1,43.6,0.98,0.086,19.01526863,2.011878439,94,0.498140018,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101220,0,0,7,338936.4669,6267254.525,160000,1258481,422.690948,17,3,43.6,0.98,0.086,19.58805963,1.020277637,94,0.498140018,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101231,0,0,7,339009.306,6267248.545,140000,968048,122.001518,16,3,43.6,0.98,0.086,19.53677076,0.974920013,94,0.498140018,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101241,1,1,7,338389.6001,6267220.636,130000,463058,93.904617,7,1,35,0.98,0.163,20.02771378,1.389067345,60,0.277518083,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,5,1
101250,1,1,7,338363.8893,6265963.07,106606,893591,408.853149,9,1,53.8,0.98,0.059,20.8727053,1.249353309,69,0.519764709,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101262,0,0,7,338225.7148,6264768.864,250000,1626577,357.999237,18,3,59.6,0.98,0.033,21.79329515,1.883292117,84,0.678317,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101270,0,0,7,335809.3444,6266633.791,100000,243294,139.501297,9,1,53.8,0.98,0.059,22.4195039,3.722677197,69,0.519764709,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101282,0,0,7,337900.0149,6266001.342,100000,118000,114.663483,11,1,53.8,0.98,0.059,21.19262746,1.679447497,69,0.519764709,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101290,0,0,7,339507.5155,6267171.696,250000,533774,83.442345,12,2,43.6,0.98,0.086,19.21376431,0.75012894,94,0.498140018,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101300,0,0,7,338679.7077,6265433.13,150000,387512,110.427055,12,2,59.6,0.98,0.033,21.004745,1.301397189,84,0.678317,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101310,1,1,7,337882.0024,6266216.822,149837,714274,114.663483,17,3,53.8,0.98,0.059,21.06433924,1.656706743,69,0.519764709,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101320,0,0,7,342087.1089,6271876.062,162229,679000,12.38832,9,1,75.8,0.98,0,14.26095815,2.282438643,90,0.553643727,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101332,1,1,7,338632.0765,6268594.76,80000,156324,223.735397,10,1,21.4,0.98,0.002,18.98461937,2.349647594,74,0.218162,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101340,0,0,7,338678.5682,6266322.37,180000,387405,93.28582,6,1,53.8,0.98,0.059,20.39819206,0.853224817,69,0.519764709,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101351,1,1,7,338553.7668,6265299.866,140000,976289,84.314575,12,2,59.6,0.98,0.033,21.18791026,1.484561371,84,0.678317,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101360,0,0,7,334979.4329,6266274.071,90000,1405056,136.393738,14,2,53.8,0.98,0.059,23.30097085,4.548946701,69,0.519764709,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101372,0,0,7,335123.7598,6266267.577,160000,397780,139.501297,12,2,53.8,0.98,0.059,23.1884292,4.404920992,69,0.519764709,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101382,0,0,7,339112.8522,6266395.026,180000,1543054,353.179749,19,3,53.8,0.98,0.059,20.02897487,0.413994481,69,0.519764709,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101392,0,0,7,339041.7303,6268208.215,85000,208573,95.274445,6,1,43.6,0.98,0.086,18.89815623,1.850890825,94,0.498140018,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101401,0,0,7,339183.0355,6266311.017,100000,261879,114.663483,12,2,53.8,0.98,0.059,20.03496172,0.360392573,69,0.519764709,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101412,0,0,7,338491.3513,6266755.696,151206,400000,84.048515,17,3,35,0.98,0.163,20.25093483,1.087174145,60,0.277518083,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,5,1
101420,0,0,7,338427.7566,6266635.821,200000,350000,93.904617,8,1,35,0.98,0.163,20.37755802,1.118884647,60,0.277518083,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,5,1
101432,0,0,7,338519.5433,6266738.314,137162,232926,90.47937,12,2,35,0.98,0.163,20.24103704,1.055035668,60,0.277518083,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,5,1
101442,0,0,7,338856.1109,6266956.525,102499,178000,122.001518,0,1,43.6,0.98,0.086,19.84394638,0.857124243,94,0.498140018,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101450,1,1,7,338934.8887,6266553.269,118000,350389,93.152046,6,1,43.6,0.98,0.086,20.05320861,0.605536906,94,0.498140018,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101462,0,0,7,337949.5947,6266160.509,120000,313513,95.411217,11,1,53.8,0.98,0.059,21.05034872,1.597892931,69,0.519764709,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101471,0,0,7,339101.5897,6263048.02,80000,1362689,84.314575,9,1,59.6,0.98,0.033,22.44734121,0.417017843,84,0.678317,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101480,0,0,7,339105.543,6263170.77,158569,1065842,86.235573,12,2,59.6,0.98,0.033,22.35209134,0.466188077,84,0.678317,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101490,0,0,7,339112.3195,6263356.905,80000,113154,90.765831,4,1,59.6,0.98,0.033,22.20765629,0.584282289,84,0.678317,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101502,0,0,7,339110.7004,6263095.65,150000,562373,107.967178,14,2,59.6,0.98,0.033,22.40538342,0.439749255,84,0.678317,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101512,0,0,7,336963.9733,6265914.127,80000,337664,108.940498,11,1,53.8,0.98,0.059,21.95937207,2.611820509,69,0.519764709,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101520,0,0,7,335552.6406,6266712.462,100000,182861,119.004265,11,1,53.8,0.98,0.059,22.57951938,3.983957406,69,0.519764709,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101530,0,0,7,338619.9771,6268426.282,120000,1620000,83.442345,6,1,43.6,0.98,0.086,19.09607955,2.199730128,94,0.498140018,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101541,0,0,7,335107.7362,6266210.833,134183,164846,106.51371,17,3,53.8,0.98,0.059,23.23500752,4.423277771,69,0.519764709,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101542,0,0,7,328119.0975,6257860.511,100000,263665,187.564407,8,1,59.5,0.98,0.004,33.91493942,11.7370084,83,0.408158222,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101551,0,0,7,328119.0975,6257860.511,80000,281651,171.702759,11,1,59.5,0.98,0.004,33.91493942,11.7370084,83,0.408158222,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101562,0,0,7,328073.0333,6257903.72,100000,758051,171.702759,14,2,59.5,0.98,0.004,33.92164305,11.75995198,83,0.408158222,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101572,1,1,7,334577.5102,6266109.689,110000,434565,149.083389,12,2,53.8,0.98,0.059,23.72272147,4.958302812,69,0.519764709,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101581,0,0,7,334406.4909,6266106.754,50000,270000,114.663483,5,1,53.8,0.98,0.059,23.86318817,5.129173702,69,0.519764709,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101590,0,0,7,334504.4847,6266137.182,100000,1214931,106.51371,9,1,53.8,0.98,0.059,23.76585125,5.029554947,69,0.519764709,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101602,0,0,7,338609.0701,6265591.582,150000,1013052,84.314575,15,2,59.6,0.98,0.033,20.94619351,1.236922391,84,0.678317,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101610,0,0,7,339076.9361,6267499.371,120000,449330,81.583549,15,2,43.6,0.98,0.086,19.32219584,1.167395468,94,0.498140018,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101621,0,0,7,339020.1002,6267503.86,150000,1270000,81.583549,12,2,43.6,0.98,0.086,19.36262416,1.194479302,94,0.498140018,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101631,0,0,7,339119.8953,6266374.429,174915,570000,116.353302,12,2,53.8,0.98,0.059,20.03783057,0.408838063,69,0.519764709,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101640,0,0,7,338913.4416,6267558.59,140000,1455733,93.152046,12,2,43.6,0.98,0.086,19.40895932,1.291320285,94,0.498140018,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101650,0,0,7,339377.784,6266554.794,150000,913421,385.806152,11,1,53.8,0.98,0.059,19.72619478,0.199125762,69,0.519764709,704.97642,406.0983,6110.62492,671.08681,719.84272,3036.41,1781.81,30505.65,2853.19,3058.03,3,1
101660,0,0,5,336573.3958,6277236.557,70000,650000,31.983725,8,1,0,1,0,13.56050011,4.488455712,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101671,0,0,5,336587.4707,6277232.803,160000,684113,40.867535,5,1,0,1,0,13.56403942,4.475066383,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101680,0,0,5,335860.543,6277575.552,90000,664139,12.615294,12,2,0,1,0,13.25224041,5.164039087,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101690,0,0,5,335928.8476,6277555.564,80000,179744,40.867535,14,2,0,1,0,13.26758716,5.097082164,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101701,0,0,5,335771.7122,6277772.717,125112,216977,135.626907,12,2,0,1,0,13.06216842,5.245033635,74,0.6785528,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101711,0,0,5,336687.28,6276053.44,120000,670000,5.151379,9,1,0,1,0,14.74227293,4.592234415,67,0.478701,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101721,1,1,5,337672.4952,6277404.745,1200000,777454,13.256523,17,3,0,1,0,13.07321111,3.37661307,75,0.600471,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101730,1,1,5,337750.0201,6277333.723,600000,1032661,9.506718,18,3,0,1,0,13.0844406,3.31082147,75,0.600471,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101741,0,0,5,337750.0201,6277333.723,184135,585541,10.642632,15,2,0,1,0,13.0844406,3.31082147,75,0.600471,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101751,0,0,5,337750.0201,6277333.723,650000,622502,12.147308,17,3,0,1,0,13.0844406,3.31082147,75,0.600471,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101761,1,0,5,335633.9977,6282321.908,100000,599544,25.946936,7,1,0,1,0,8.551539475,5.252345955,60,0.68096,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101770,0,0,5,333163.71,6278343.2,190000,742416,33.246159,11,1,0,1,0,12.96858244,5.174432143,90,0.564690385,291.8959,208.24054,4489.35838,346.7722,242.58923,4340.5,2526.97,44422.04,4187.45,4438.73,3,1
101781,0,0,5,333163.7083,6278343.2,122477,269563,107.701691,7,1,0,1,0,12.96858291,5.174430492,90,0.564690385,291.8959,208.24054,4489.35838,346.7722,242.58923,4340.5,2526.97,44422.04,4187.45,4438.73,3,1
101790,0,0,5,336743.9495,6277308.436,200000,1175478,12.615294,6,1,0,1,0,13.48700876,4.30962609,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101800,0,0,5,336016.9848,6277452.131,150000,300000,9.046868,12,2,0,1,0,13.36543871,5.016860544,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101810,0,0,5,335450.3858,6277673.042,180000,720000,12.615294,12,2,0,1,0,13.19022,5.569088425,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101821,0,0,5,336693.1267,6276874.877,229756,482390,30.905527,18,3,0,1,0,13.92081517,4.437584396,75,0.600471,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101832,0,0,5,328379.5411,6275766.618,250000,740000,115.468918,11,1,0,1,0,17.22054281,3.283526983,70,0.571819556,291.8959,208.24054,4489.35838,346.7722,242.58923,4340.5,2526.97,44422.04,4187.45,4438.73,3,1
101841,1,0,5,335020.9585,6280453.642,114391,855838,129.955933,12,2,0,1,0,10.49142433,5.724284095,65,0.476100286,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101871,0,0,5,336865.6527,6277377.319,129027,175000,135.626907,11,1,0,1,0,13.41828856,4.180203357,74,0.6785528,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101880,0,0,5,335183,6277840,70000,249963,40.867535,7,1,0,1,0,13.05428056,5.83280282,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101890,0,0,5,335256.2425,6277875.358,60000,79000,46.945461,7,1,0,1,0,13.01037114,5.759432668,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101903,0,0,5,336247.5092,6277218.686,100000,695754,14.147717,16,3,0,1,0,13.58740056,4.813633449,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101911,0,0,5,336705.5056,6277220.147,40000,180000,40.867535,10,1,0,1,0,13.57547335,4.360194532,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101920,0,0,5,336683.7737,6277166.039,80000,200000,46.945461,11,1,0,1,0,13.62972747,4.39013699,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101930,0,0,5,336604.1927,6277242.517,40000,480000,16.147953,0,1,0,1,0,13.55409076,4.45712318,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101941,0,0,5,336699.3595,6277206.925,100000,713260,39.431759,8,1,0,1,0,13.58873331,4.368284127,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101950,0,0,5,336569.5416,6277139.068,30000,200000,40.867535,9,1,0,1,0,13.65803791,4.507239491,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
101961,0,0,5,334048.6187,6283026.834,250000,420000,36.637726,8,1,0,1,0,8.237012853,4.540544551,76,0.472074,291.8959,208.24054,4489.35838,346.7722,242.58923,4340.5,2526.97,44422.04,4187.45,4438.73,3,1
101971,0,0,5,334048.6187,6283026.834,200000,400000,16.235151,11,1,0,1,0,8.237012853,4.540544551,76,0.472074,291.8959,208.24054,4489.35838,346.7722,242.58923,4340.5,2526.97,44422.04,4187.45,4438.73,3,1
101980,0,0,5,334048.6187,6283026.834,200000,800000,46.897346,8,1,0,1,0,8.237012853,4.540544551,76,0.472074,291.8959,208.24054,4489.35838,346.7722,242.58923,4340.5,2526.97,44422.04,4187.45,4438.73,3,1
101990,0,0,5,331305.1622,6279448.087,150000,360000,84.289467,11,1,0,1,0,12.60199652,3.171680602,90,0.564690385,291.8959,208.24054,4489.35838,346.7722,242.58923,4340.5,2526.97,44422.04,4187.45,4438.73,3,1
102000,0,0,5,336919.7934,6277065.962,40000,200000,31.927031,10,1,0,1,0,13.73005765,4.175744906,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
102011,0,0,5,333770.9515,6278693.454,166339,468469,59.993366,17,3,0,1,0,12.47206522,5.702336336,74,0.6785528,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
102020,0,0,5,334623.9282,6277845.523,70000,170000,31.927031,0,1,0,1,0,13.12924624,6.391832281,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
102031,0,0,5,335838.4097,6277486.564,124336,205000,40.867535,7,1,0,1,0,13.34256731,5.19209674,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
102041,0,0,5,336232.9822,6276856.557,163749,318061,19.492363,10,1,0,1,0,13.94982079,4.890705291,75,0.600471,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
102051,1,1,5,336391.2046,6277336.968,100000,503126,31.983725,11,1,0,1,0,13.46422384,4.656096487,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
102061,0,0,5,334501.0911,6282381.835,70000,400000,36.637726,12,2,0,1,0,8.718517965,5.263808547,76,0.472074,291.8959,208.24054,4489.35838,346.7722,242.58923,4340.5,2526.97,44422.04,4187.45,4438.73,3,1
102071,0,0,5,336123.4679,6277269.035,100000,300000,14.147717,12,2,0,1,0,13.54260095,4.930052841,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
102081,0,0,5,331298.7516,6277308.218,120000,750000,45.625118,12,2,0,1,0,14.56101318,3.885776432,70,0.571819556,291.8959,208.24054,4489.35838,346.7722,242.58923,4340.5,2526.97,44422.04,4187.45,4438.73,3,1
102092,0,0,5,335844.5756,6277581.732,120000,1324762,35.805325,6,1,0,1,0,13.24720177,5.179620984,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
102100,1,1,5,335916.8466,6277474.041,120000,365145,35.805325,12,2,0,1,0,13.34971731,5.114862949,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
102110,0,0,5,335854.9037,6277509.586,120000,859678,31.983725,10,1,0,1,0,13.31843929,5.173956486,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
102120,0,0,5,335923.1338,6277529.61,130000,519189,31.927031,9,1,0,1,0,13.29385696,5.104493944,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
102132,0,0,5,335809.6766,6277593.114,130000,588252,99.794693,7,1,0,1,0,13.238379,5.21382703,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
102140,0,0,5,335875.3124,6277552.409,150000,315099,31.983725,12,2,0,1,0,13.27430448,5.150709693,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
102150,1,1,5,335861.6732,6277520.683,128074,589020,40.867535,9,1,0,1,0,13.30689712,5.166423331,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
102160,0,0,5,331216.9718,6279501.889,100000,634000,33.246159,11,1,0,1,0,12.59233284,3.081977467,90,0.564690385,291.8959,208.24054,4489.35838,346.7722,242.58923,4340.5,2526.97,44422.04,4187.45,4438.73,3,1
102161,0,0,5,331161.8673,6279464.633,100000,486647,107.701691,12,2,0,1,0,12.6501631,3.027893305,90,0.564690385,291.8959,208.24054,4489.35838,346.7722,242.58923,4340.5,2526.97,44422.04,4187.45,4438.73,3,1
102162,0,0,5,331171.7017,6279468.924,150000,341110,33.305195,12,2,0,1,0,12.64194857,3.03758325,90,0.564690385,291.8959,208.24054,4489.35838,346.7722,242.58923,4340.5,2526.97,44422.04,4187.45,4438.73,3,1
102201,0,0,5,336024.5475,6277382.442,128560,169870,40.867535,5,1,0,1,0,13.43458132,5.015740827,75,0.536707311,401.92239,236.57091,4957.33702,418.28425,248.47697,4851.07,2821.17,48283.4,4584.98,4923.81,3,1
102210,1,1,5,333298.8928,6279366.335,129273,604009,103.917847,12,2,0,1,0,11.94943981,5.167076578,90,0.564690385,291.8959,208.24054,4489.35838,346.7722,242.58923,4340.5,2526.97,44422.04,4187.45,4438.73,3,1
